pile_id,road_id,pile_lat,pile_lon,pile_dir,pile_lane,pile_distance,pile_angle,pile_width,pile_prop
149376,1273,25.0704,121.173492,1,1,920,347,7,"{""\u985e\u5225\u78bc"": 801010103, ""\u8b58\u5225\u78bc"": 8010101030003150, ""\u8d77\u9ede\u7de8\u865f"": "" "", ""\u7d42\u9ede\u7de8\u865f"": "" "", ""\u7ba1\u7406\u55ae\u4f4d"": ""T2"", ""\u4f5c\u696d\u5340\u5206"": 1, ""\u8a2d\u7f6e\u65e5\u671f"": 1262300000000.0, ""\u7ba1\u7dda\u7de8\u865f"": "" "", ""\u5c3a\u5bf8\u55ae\u4f4d"": 1, ""\u7ba1\u5f91\u5bec\u5ea6"": 6.0, ""\u7ba1\u5f91\u9ad8\u5ea6"": 6.0, ""\u6db5\u7ba1\u689d\u6578"": 4, ""\u7ba1\u7dda\u6750\u6599"": ""PT"", ""\u7ba1\u7dda\u9577\u5ea6"": 127.3, ""\u7ba1\u7dda\u578b\u614b"": 0, ""\u4f7f\u7528\u72c0\u614b"": 0, ""\u8cc7\u6599\u72c0\u614b"": 1, ""\u5099\u8a3b"": "" "", ""OBJECTID"": 549434, ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 1.1, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 1.1, ""\u524d\u4e00\u6b21Status_XY"": 1, ""QualityLV_Old"": 4, ""QualityLV"": 3}"
149377,1273,25.070577,121.173448,1,1,940,347,7,"{""\u985e\u5225\u78bc"": 801010103, ""\u8b58\u5225\u78bc"": 8010101030003153, ""\u8d77\u9ede\u7de8\u865f"": "" "", ""\u7d42\u9ede\u7de8\u865f"": "" "", ""\u7ba1\u7406\u55ae\u4f4d"": ""T2"", ""\u4f5c\u696d\u5340\u5206"": 1, ""\u8a2d\u7f6e\u65e5\u671f"": 1262300000000.0, ""\u7ba1\u7dda\u7de8\u865f"": "" "", ""\u5c3a\u5bf8\u55ae\u4f4d"": 1, ""\u7ba1\u5f91\u5bec\u5ea6"": 9.0, ""\u7ba1\u5f91\u9ad8\u5ea6"": 6.0, ""\u6db5\u7ba1\u689d\u6578"": 6, ""\u7ba1\u7dda\u6750\u6599"": ""PT"", ""\u7ba1\u7dda\u9577\u5ea6"": 196.2, ""\u7ba1\u7dda\u578b\u614b"": 0, ""\u4f7f\u7528\u72c0\u614b"": 0, ""\u8cc7\u6599\u72c0\u614b"": 1, ""\u5099\u8a3b"": "" "", ""OBJECTID"": 549437, ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 1.1, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 1.1, ""\u524d\u4e00\u6b21Status_XY"": 1, ""QualityLV_Old"": 4, ""QualityLV"": 3}"
149378,1273,25.070753,121.173405,1,1,960,347,7,"{""\u985e\u5225\u78bc"": 801010103, ""\u8b58\u5225\u78bc"": 8010101030003161, ""\u8d77\u9ede\u7de8\u865f"": "" "", ""\u7d42\u9ede\u7de8\u865f"": "" "", ""\u7ba1\u7406\u55ae\u4f4d"": ""T2"", ""\u4f5c\u696d\u5340\u5206"": 1, ""\u8a2d\u7f6e\u65e5\u671f"": 1262300000000.0, ""\u7ba1\u7dda\u7de8\u865f"": "" 1"", ""\u5c3a\u5bf8\u55ae\u4f4d"": 1, ""\u7ba1\u5f91\u5bec\u5ea6"": 9.0, ""\u7ba1\u5f91\u9ad8\u5ea6"": 9.0, ""\u6db5\u7ba1\u689d\u6578"": 8, ""\u7ba1\u7dda\u6750\u6599"": ""PT"", ""\u7ba1\u7dda\u9577\u5ea6"": 151.0, ""\u7ba1\u7dda\u578b\u614b"": 0, ""\u4f7f\u7528\u72c0\u614b"": 0, ""\u8cc7\u6599\u72c0\u614b"": 1, ""\u5099\u8a3b"": "" "", ""OBJECTID"": 549445, ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 1.1, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 1.1, ""\u524d\u4e00\u6b21Status_XY"": 1, ""QualityLV_Old"": 3, ""QualityLV"": 3}"
149379,1273,25.070929,121.173361,1,1,980,347,7,"{""\u985e\u5225\u78bc"": 801010103, ""\u8b58\u5225\u78bc"": 8010101030003172, ""\u8d77\u9ede\u7de8\u865f"": "" "", ""\u7d42\u9ede\u7de8\u865f"": "" "", ""\u7ba1\u7406\u55ae\u4f4d"": ""T2"", ""\u4f5c\u696d\u5340\u5206"": 1, ""\u8a2d\u7f6e\u65e5\u671f"": 1262300000000.0, ""\u7ba1\u7dda\u7de8\u865f"": "" "", ""\u5c3a\u5bf8\u55ae\u4f4d"": 1, ""\u7ba1\u5f91\u5bec\u5ea6"": 12.0, ""\u7ba1\u5f91\u9ad8\u5ea6"": 9.0, ""\u6db5\u7ba1\u689d\u6578"": 10, ""\u7ba1\u7dda\u6750\u6599"": ""PT"", ""\u7ba1\u7dda\u9577\u5ea6"": 190.2, ""\u7ba1\u7dda\u578b\u614b"": 0, ""\u4f7f\u7528\u72c0\u614b"": 0, ""\u8cc7\u6599\u72c0\u614b"": 1, ""\u5099\u8a3b"": "" "", ""OBJECTID"": 549456, ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 1.1, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 1.1, ""\u524d\u4e00\u6b21Status_XY"": 1, ""QualityLV_Old"": 3, ""QualityLV"": 3}"
149380,1273,25.071105,121.173318,1,1,1000,347,7,"{""\u985e\u5225\u78bc"": 801010103, ""\u8b58\u5225\u78bc"": 8010101030003173, ""\u8d77\u9ede\u7de8\u865f"": "" "", ""\u7d42\u9ede\u7de8\u865f"": "" "", ""\u7ba1\u7406\u55ae\u4f4d"": ""T2"", ""\u4f5c\u696d\u5340\u5206"": 1, ""\u8a2d\u7f6e\u65e5\u671f"": 1262300000000.0, ""\u7ba1\u7dda\u7de8\u865f"": "" "", ""\u5c3a\u5bf8\u55ae\u4f4d"": 3, ""\u7ba1\u5f91\u5bec\u5ea6"": 0.36, ""\u7ba1\u5f91\u9ad8\u5ea6"": 0.5, ""\u6db5\u7ba1\u689d\u6578"": 6, ""\u7ba1\u7dda\u6750\u6599"": ""PT"", ""\u7ba1\u7dda\u9577\u5ea6"": 199.5, ""\u7ba1\u7dda\u578b\u614b"": 0, ""\u4f7f\u7528\u72c0\u614b"": 0, ""\u8cc7\u6599\u72c0\u614b"": 1, ""\u5099\u8a3b"": "" "", ""OBJECTID"": 549457, ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 1.1, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 1.1, ""\u524d\u4e00\u6b21Status_XY"": 1, ""QualityLV_Old"": 3, ""QualityLV"": 3}"
149381,1273,25.071281,121.173274,1,1,1020,348,7,"{""\u985e\u5225\u78bc"": 801010103, ""\u8b58\u5225\u78bc"": 8010101030003174, ""\u8d77\u9ede\u7de8\u865f"": "" "", ""\u7d42\u9ede\u7de8\u865f"": "" "", ""\u7ba1\u7406\u55ae\u4f4d"": ""T2"", ""\u4f5c\u696d\u5340\u5206"": 1, ""\u8a2d\u7f6e\u65e5\u671f"": 1262300000000.0, ""\u7ba1\u7dda\u7de8\u865f"": "" "", ""\u5c3a\u5bf8\u55ae\u4f4d"": 3, ""\u7ba1\u5f91\u5bec\u5ea6"": 0.36, ""\u7ba1\u5f91\u9ad8\u5ea6"": 0.5, ""\u6db5\u7ba1\u689d\u6578"": 6, ""\u7ba1\u7dda\u6750\u6599"": ""PT"", ""\u7ba1\u7dda\u9577\u5ea6"": 200.1, ""\u7ba1\u7dda\u578b\u614b"": 0, ""\u4f7f\u7528\u72c0\u614b"": 0, ""\u8cc7\u6599\u72c0\u614b"": 1, ""\u5099\u8a3b"": "" "", ""OBJECTID"": 549458, ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 1.1, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 1.1, ""\u524d\u4e00\u6b21Status_XY"": 1, ""QualityLV_Old"": 3, ""QualityLV"": 3}"
149382,1273,25.071458,121.173232,1,1,1040,348,7,"{""\u985e\u5225\u78bc"": 801010103, ""\u8b58\u5225\u78bc"": 8010101030003178, ""\u8d77\u9ede\u7de8\u865f"": "" "", ""\u7d42\u9ede\u7de8\u865f"": "" "", ""\u7ba1\u7406\u55ae\u4f4d"": ""T2"", ""\u4f5c\u696d\u5340\u5206"": 1, ""\u8a2d\u7f6e\u65e5\u671f"": 1262300000000.0, ""\u7ba1\u7dda\u7de8\u865f"": "" "", ""\u5c3a\u5bf8\u55ae\u4f4d"": 1, ""\u7ba1\u5f91\u5bec\u5ea6"": 16.0, ""\u7ba1\u5f91\u9ad8\u5ea6"": 12.0, ""\u6db5\u7ba1\u689d\u6578"": 10, ""\u7ba1\u7dda\u6750\u6599"": ""PT"", ""\u7ba1\u7dda\u9577\u5ea6"": 175.8, ""\u7ba1\u7dda\u578b\u614b"": 0, ""\u4f7f\u7528\u72c0\u614b"": 0, ""\u8cc7\u6599\u72c0\u614b"": 1, ""\u5099\u8a3b"": "" "", ""OBJECTID"": 549462, ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 1.1, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 1.1, ""\u524d\u4e00\u6b21Status_XY"": 1, ""QualityLV_Old"": 4, ""QualityLV"": 3}"
149383,1273,25.071634,121.173189,1,1,1060,348,7,"{""\u985e\u5225\u78bc"": 801010103, ""\u8b58\u5225\u78bc"": 8010101030003179, ""\u8d77\u9ede\u7de8\u865f"": "" "", ""\u7d42\u9ede\u7de8\u865f"": "" "", ""\u7ba1\u7406\u55ae\u4f4d"": ""T2"", ""\u4f5c\u696d\u5340\u5206"": 1, ""\u8a2d\u7f6e\u65e5\u671f"": 1262300000000.0, ""\u7ba1\u7dda\u7de8\u865f"": "" "", ""\u5c3a\u5bf8\u55ae\u4f4d"": 1, ""\u7ba1\u5f91\u5bec\u5ea6"": 9.0, ""\u7ba1\u5f91\u9ad8\u5ea6"": 6.0, ""\u6db5\u7ba1\u689d\u6578"": 6, ""\u7ba1\u7dda\u6750\u6599"": ""PT"", ""\u7ba1\u7dda\u9577\u5ea6"": 212.5, ""\u7ba1\u7dda\u578b\u614b"": 0, ""\u4f7f\u7528\u72c0\u614b"": 0, ""\u8cc7\u6599\u72c0\u614b"": 1, ""\u5099\u8a3b"": "" "", ""OBJECTID"": 549463, ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 1.1, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 1.1, ""\u524d\u4e00\u6b21Status_XY"": 1, ""QualityLV_Old"": 3, ""QualityLV"": 3}"
149384,1273,25.07181,121.173147,1,1,1080,348,7,"{""\u985e\u5225\u78bc"": 801010103, ""\u8b58\u5225\u78bc"": 8010101030003194, ""\u8d77\u9ede\u7de8\u865f"": "" "", ""\u7d42\u9ede\u7de8\u865f"": "" "", ""\u7ba1\u7406\u55ae\u4f4d"": ""T4"", ""\u4f5c\u696d\u5340\u5206"": 1, ""\u8a2d\u7f6e\u65e5\u671f"": 1638320000000.0, ""\u7ba1\u7dda\u7de8\u865f"": "" "", ""\u5c3a\u5bf8\u55ae\u4f4d"": 1, ""\u7ba1\u5f91\u5bec\u5ea6"": 16.0, ""\u7ba1\u5f91\u9ad8\u5ea6"": 8.0, ""\u6db5\u7ba1\u689d\u6578"": 8, ""\u7ba1\u7dda\u6750\u6599"": ""PVC"", ""\u7ba1\u7dda\u9577\u5ea6"": 70.5, ""\u7ba1\u7dda\u578b\u614b"": 0, ""\u4f7f\u7528\u72c0\u614b"": 0, ""\u8cc7\u6599\u72c0\u614b"": 1, ""\u5099\u8a3b"": "" "", ""OBJECTID"": 549478, ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 1.2, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 1.2, ""\u524d\u4e00\u6b21Status_XY"": 1, ""QualityLV_Old"": 3, ""QualityLV"": 3}"
149385,1273,25.071987,121.173104,1,1,1100,347,7,"{""\u985e\u5225\u78bc"": 801010103, ""\u8b58\u5225\u78bc"": 8010101030003199, ""\u8d77\u9ede\u7de8\u865f"": "" "", ""\u7d42\u9ede\u7de8\u865f"": "" "", ""\u7ba1\u7406\u55ae\u4f4d"": ""T2"", ""\u4f5c\u696d\u5340\u5206"": 1, ""\u8a2d\u7f6e\u65e5\u671f"": 1284770000000.0, ""\u7ba1\u7dda\u7de8\u865f"": "" 1"", ""\u5c3a\u5bf8\u55ae\u4f4d"": 3, ""\u7ba1\u5f91\u5bec\u5ea6"": 0.48, ""\u7ba1\u5f91\u9ad8\u5ea6"": 0.5, ""\u6db5\u7ba1\u689d\u6578"": 4, ""\u7ba1\u7dda\u6750\u6599"": ""PT"", ""\u7ba1\u7dda\u9577\u5ea6"": 137.5, ""\u7ba1\u7dda\u578b\u614b"": 0, ""\u4f7f\u7528\u72c0\u614b"": 0, ""\u8cc7\u6599\u72c0\u614b"": 0, ""\u5099\u8a3b"": "" "", ""OBJECTID"": 549483, ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 1.1, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 1.1, ""\u524d\u4e00\u6b21Status_XY"": 2, ""QualityLV_Old"": 1, ""QualityLV"": 1}"
149386,1273,25.072163,121.173059,1,1,1120,347,7,"{""\u985e\u5225\u78bc"": 801010103, ""\u8b58\u5225\u78bc"": 8010101030003200, ""\u8d77\u9ede\u7de8\u865f"": "" "", ""\u7d42\u9ede\u7de8\u865f"": "" "", ""\u7ba1\u7406\u55ae\u4f4d"": ""T4"", ""\u4f5c\u696d\u5340\u5206"": 1, ""\u8a2d\u7f6e\u65e5\u671f"": 1638320000000.0, ""\u7ba1\u7dda\u7de8\u865f"": "" "", ""\u5c3a\u5bf8\u55ae\u4f4d"": 1, ""\u7ba1\u5f91\u5bec\u5ea6"": 16.0, ""\u7ba1\u5f91\u9ad8\u5ea6"": 8.0, ""\u6db5\u7ba1\u689d\u6578"": 8, ""\u7ba1\u7dda\u6750\u6599"": ""PVC"", ""\u7ba1\u7dda\u9577\u5ea6"": 143.9, ""\u7ba1\u7dda\u578b\u614b"": 0, ""\u4f7f\u7528\u72c0\u614b"": 0, ""\u8cc7\u6599\u72c0\u614b"": 1, ""\u5099\u8a3b"": "" "", ""OBJECTID"": 549484, ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 1.1, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 1.1, ""\u524d\u4e00\u6b21Status_XY"": 1, ""QualityLV_Old"": 3, ""QualityLV"": 3}"
149387,1273,25.072338,121.173013,1,1,1140,347,7,"{""\u985e\u5225\u78bc"": 801010103, ""\u8b58\u5225\u78bc"": 8010101030003202, ""\u8d77\u9ede\u7de8\u865f"": "" "", ""\u7d42\u9ede\u7de8\u865f"": "" "", ""\u7ba1\u7406\u55ae\u4f4d"": ""T2"", ""\u4f5c\u696d\u5340\u5206"": 1, ""\u8a2d\u7f6e\u65e5\u671f"": 1262300000000.0, ""\u7ba1\u7dda\u7de8\u865f"": "" "", ""\u5c3a\u5bf8\u55ae\u4f4d"": 1, ""\u7ba1\u5f91\u5bec\u5ea6"": 12.0, ""\u7ba1\u5f91\u9ad8\u5ea6"": 9.0, ""\u6db5\u7ba1\u689d\u6578"": 10, ""\u7ba1\u7dda\u6750\u6599"": ""PT"", ""\u7ba1\u7dda\u9577\u5ea6"": 132.7, ""\u7ba1\u7dda\u578b\u614b"": 0, ""\u4f7f\u7528\u72c0\u614b"": 0, ""\u8cc7\u6599\u72c0\u614b"": 1, ""\u5099\u8a3b"": "" "", ""OBJECTID"": 549486, ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 1.1, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 1.1, ""\u524d\u4e00\u6b21Status_XY"": 1, ""QualityLV_Old"": 3, ""QualityLV"": 3}"
149388,1273,25.072514,121.172968,1,1,1160,347,7,"{""\u985e\u5225\u78bc"": 801010103, ""\u8b58\u5225\u78bc"": 8010101030003203, ""\u8d77\u9ede\u7de8\u865f"": "" "", ""\u7d42\u9ede\u7de8\u865f"": "" "", ""\u7ba1\u7406\u55ae\u4f4d"": ""T2"", ""\u4f5c\u696d\u5340\u5206"": 1, ""\u8a2d\u7f6e\u65e5\u671f"": 1262300000000.0, ""\u7ba1\u7dda\u7de8\u865f"": "" "", ""\u5c3a\u5bf8\u55ae\u4f4d"": 1, ""\u7ba1\u5f91\u5bec\u5ea6"": 12.0, ""\u7ba1\u5f91\u9ad8\u5ea6"": 9.0, ""\u6db5\u7ba1\u689d\u6578"": 10, ""\u7ba1\u7dda\u6750\u6599"": ""PT"", ""\u7ba1\u7dda\u9577\u5ea6"": 155.6, ""\u7ba1\u7dda\u578b\u614b"": 0, ""\u4f7f\u7528\u72c0\u614b"": 0, ""\u8cc7\u6599\u72c0\u614b"": 1, ""\u5099\u8a3b"": "" "", ""OBJECTID"": 549487, ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 1.1, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 1.1, ""\u524d\u4e00\u6b21Status_XY"": 1, ""QualityLV_Old"": 3, ""QualityLV"": 3}"
149389,1273,25.07269,121.172921,1,1,1180,346,7,"{""\u985e\u5225\u78bc"": 801010103, ""\u8b58\u5225\u78bc"": 8010101030003207, ""\u8d77\u9ede\u7de8\u865f"": "" "", ""\u7d42\u9ede\u7de8\u865f"": "" "", ""\u7ba1\u7406\u55ae\u4f4d"": ""T2"", ""\u4f5c\u696d\u5340\u5206"": 1, ""\u8a2d\u7f6e\u65e5\u671f"": 1262300000000.0, ""\u7ba1\u7dda\u7de8\u865f"": "" "", ""\u5c3a\u5bf8\u55ae\u4f4d"": 1, ""\u7ba1\u5f91\u5bec\u5ea6"": 8.0, ""\u7ba1\u5f91\u9ad8\u5ea6"": 8.0, ""\u6db5\u7ba1\u689d\u6578"": 4, ""\u7ba1\u7dda\u6750\u6599"": ""PT"", ""\u7ba1\u7dda\u9577\u5ea6"": 56.9, ""\u7ba1\u7dda\u578b\u614b"": 0, ""\u4f7f\u7528\u72c0\u614b"": 0, ""\u8cc7\u6599\u72c0\u614b"": 1, ""\u5099\u8a3b"": "" "", ""OBJECTID"": 549491, ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 1.1, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 1.1, ""\u524d\u4e00\u6b21Status_XY"": 1, ""QualityLV_Old"": 3, ""QualityLV"": 3}"
149390,1273,25.072865,121.172874,1,1,1200,346,7,"{""\u985e\u5225\u78bc"": 801010103, ""\u8b58\u5225\u78bc"": 8010101030003216, ""\u8d77\u9ede\u7de8\u865f"": "" "", ""\u7d42\u9ede\u7de8\u865f"": "" "", ""\u7ba1\u7406\u55ae\u4f4d"": ""T4"", ""\u4f5c\u696d\u5340\u5206"": 1, ""\u8a2d\u7f6e\u65e5\u671f"": 1701390000000.0, ""\u7ba1\u7dda\u7de8\u865f"": "" "", ""\u5c3a\u5bf8\u55ae\u4f4d"": 1, ""\u7ba1\u5f91\u5bec\u5ea6"": 6.0, ""\u7ba1\u5f91\u9ad8\u5ea6"": 6.0, ""\u6db5\u7ba1\u689d\u6578"": 4, ""\u7ba1\u7dda\u6750\u6599"": ""PT"", ""\u7ba1\u7dda\u9577\u5ea6"": 197.0, ""\u7ba1\u7dda\u578b\u614b"": 0, ""\u4f7f\u7528\u72c0\u614b"": 0, ""\u8cc7\u6599\u72c0\u614b"": 1, ""\u5099\u8a3b"": "" "", ""OBJECTID"": 549500, ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 1.1, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 1.1, ""\u524d\u4e00\u6b21Status_XY"": 1, ""QualityLV_Old"": 4, ""QualityLV"": 3}"
149391,1273,25.073037,121.172816,1,1,1220,342,7,"{""\u985e\u5225\u78bc"": 801010103, ""\u8b58\u5225\u78bc"": 8010101030003232, ""\u8d77\u9ede\u7de8\u865f"": "" "", ""\u7d42\u9ede\u7de8\u865f"": "" "", ""\u7ba1\u7406\u55ae\u4f4d"": ""T2"", ""\u4f5c\u696d\u5340\u5206"": 1, ""\u8a2d\u7f6e\u65e5\u671f"": 1262300000000.0, ""\u7ba1\u7dda\u7de8\u865f"": "" "", ""\u5c3a\u5bf8\u55ae\u4f4d"": 1, ""\u7ba1\u5f91\u5bec\u5ea6"": 6.0, ""\u7ba1\u5f91\u9ad8\u5ea6"": 6.0, ""\u6db5\u7ba1\u689d\u6578"": 4, ""\u7ba1\u7dda\u6750\u6599"": ""PT"", ""\u7ba1\u7dda\u9577\u5ea6"": 39.4, ""\u7ba1\u7dda\u578b\u614b"": 0, ""\u4f7f\u7528\u72c0\u614b"": 0, ""\u8cc7\u6599\u72c0\u614b"": 1, ""\u5099\u8a3b"": "" "", ""OBJECTID"": 549516, ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 1.1, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 1.1, ""\u524d\u4e00\u6b21Status_XY"": 1, ""QualityLV_Old"": 3, ""QualityLV"": 1}"
149392,1273,25.073209,121.172755,1,1,1240,339,7,"{""\u985e\u5225\u78bc"": 801010103, ""\u8b58\u5225\u78bc"": 8010101030003240, ""\u8d77\u9ede\u7de8\u865f"": "" "", ""\u7d42\u9ede\u7de8\u865f"": "" "", ""\u7ba1\u7406\u55ae\u4f4d"": ""T2"", ""\u4f5c\u696d\u5340\u5206"": 1, ""\u8a2d\u7f6e\u65e5\u671f"": 1262300000000.0, ""\u7ba1\u7dda\u7de8\u865f"": "" "", ""\u5c3a\u5bf8\u55ae\u4f4d"": 1, ""\u7ba1\u5f91\u5bec\u5ea6"": 9.0, ""\u7ba1\u5f91\u9ad8\u5ea6"": 6.0, ""\u6db5\u7ba1\u689d\u6578"": 6, ""\u7ba1\u7dda\u6750\u6599"": ""PT"", ""\u7ba1\u7dda\u9577\u5ea6"": 174.4, ""\u7ba1\u7dda\u578b\u614b"": 0, ""\u4f7f\u7528\u72c0\u614b"": 0, ""\u8cc7\u6599\u72c0\u614b"": 1, ""\u5099\u8a3b"": "" "", ""OBJECTID"": 549524, ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 1.1, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 1.1, ""\u524d\u4e00\u6b21Status_XY"": 1, ""QualityLV_Old"": 3, ""QualityLV"": 3}"
149393,1273,25.073377,121.172681,1,1,1260,334,7,"{""\u985e\u5225\u78bc"": 801010103, ""\u8b58\u5225\u78bc"": 8010101030003241, ""\u8d77\u9ede\u7de8\u865f"": "" "", ""\u7d42\u9ede\u7de8\u865f"": "" "", ""\u7ba1\u7406\u55ae\u4f4d"": ""T2"", ""\u4f5c\u696d\u5340\u5206"": 1, ""\u8a2d\u7f6e\u65e5\u671f"": 1262300000000.0, ""\u7ba1\u7dda\u7de8\u865f"": "" "", ""\u5c3a\u5bf8\u55ae\u4f4d"": 1, ""\u7ba1\u5f91\u5bec\u5ea6"": 9.0, ""\u7ba1\u5f91\u9ad8\u5ea6"": 6.0, ""\u6db5\u7ba1\u689d\u6578"": 6, ""\u7ba1\u7dda\u6750\u6599"": ""PT"", ""\u7ba1\u7dda\u9577\u5ea6"": 175.9, ""\u7ba1\u7dda\u578b\u614b"": 0, ""\u4f7f\u7528\u72c0\u614b"": 0, ""\u8cc7\u6599\u72c0\u614b"": 1, ""\u5099\u8a3b"": "" "", ""OBJECTID"": 549525, ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 1.1, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 1.1, ""\u524d\u4e00\u6b21Status_XY"": 1, ""QualityLV_Old"": 3, ""QualityLV"": 3}"
149394,1273,25.073539,121.172594,1,1,1280,334,7,"{""\u985e\u5225\u78bc"": 801010103, ""\u8b58\u5225\u78bc"": 8010101030003265, ""\u8d77\u9ede\u7de8\u865f"": "" "", ""\u7d42\u9ede\u7de8\u865f"": "" "", ""\u7ba1\u7406\u55ae\u4f4d"": ""T2"", ""\u4f5c\u696d\u5340\u5206"": 1, ""\u8a2d\u7f6e\u65e5\u671f"": 1600390000000.0, ""\u7ba1\u7dda\u7de8\u865f"": "" 3"", ""\u5c3a\u5bf8\u55ae\u4f4d"": 3, ""\u7ba1\u5f91\u5bec\u5ea6"": 0.36, ""\u7ba1\u5f91\u9ad8\u5ea6"": 0.38, ""\u6db5\u7ba1\u689d\u6578"": 4, ""\u7ba1\u7dda\u6750\u6599"": ""PT"", ""\u7ba1\u7dda\u9577\u5ea6"": 119.2, ""\u7ba1\u7dda\u578b\u614b"": 0, ""\u4f7f\u7528\u72c0\u614b"": 0, ""\u8cc7\u6599\u72c0\u614b"": 0, ""\u5099\u8a3b"": "" "", ""OBJECTID"": 549549, ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 1.1, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 1.1, ""\u524d\u4e00\u6b21Status_XY"": 2, ""QualityLV_Old"": 1, ""QualityLV"": 1}"
149395,1273,25.073701,121.172507,1,1,1300,334,7,"{""\u985e\u5225\u78bc"": 801010103, ""\u8b58\u5225\u78bc"": 8010101030003266, ""\u8d77\u9ede\u7de8\u865f"": "" "", ""\u7d42\u9ede\u7de8\u865f"": "" "", ""\u7ba1\u7406\u55ae\u4f4d"": ""T2"", ""\u4f5c\u696d\u5340\u5206"": 1, ""\u8a2d\u7f6e\u65e5\u671f"": 1600390000000.0, ""\u7ba1\u7dda\u7de8\u865f"": "" 4"", ""\u5c3a\u5bf8\u55ae\u4f4d"": 3, ""\u7ba1\u5f91\u5bec\u5ea6"": 0.48, ""\u7ba1\u5f91\u9ad8\u5ea6"": 0.5, ""\u6db5\u7ba1\u689d\u6578"": 4, ""\u7ba1\u7dda\u6750\u6599"": ""PT"", ""\u7ba1\u7dda\u9577\u5ea6"": 153.0, ""\u7ba1\u7dda\u578b\u614b"": 0, ""\u4f7f\u7528\u72c0\u614b"": 0, ""\u8cc7\u6599\u72c0\u614b"": 0, ""\u5099\u8a3b"": "" "", ""OBJECTID"": 549550, ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 1.1, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 1.1, ""\u524d\u4e00\u6b21Status_XY"": 2, ""QualityLV_Old"": 1, ""QualityLV"": 1}"
